id,name,img,grade,section,roll_no,address,avg_grades,behavioral,attendance,extracurricular,parent_name,parent_phone,parent_email,created_at,search_vector
78ca46a2-52c8-4b6c-9965-8917d8a49f6c,Pooja Thapa,,5,Q,11,Lalitpur,72.19,58.9,76.63,71.01,Sandesh Bista,9826790418,sandesh26@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'thapa':2
78f07198-1fb0-4d80-b8e5-3c536754fbce,Pratik Shah,,12,X,18,Nepalgunj,69.45,34.37,95.15,51.37,Suman Bista,9830332348,suman96@gmail.com,2025-01-30 16:18:43.637737,'pratik':1 'shah':2
7909e207-092e-4e73-a8ae-6b43c3923af4,Bibek KC,,7,A,50,Hetauda,66.2,66.16,81.68,75.74,Kiran Shah,9882347514,kiran55@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'kc':2
79728b21-303f-434a-ac61-fb66cb160d2b,Sunil Rai,,6,V,33,Lalitpur,68.32,43.45,87.47,88.85,Sneha Lama,9843214585,sneha71@gmail.com,2025-01-30 16:18:43.637737,'rai':2 'sunil':1
798b303d-a5a4-40bc-9546-b471e52084df,Suman Shrestha,,2,V,30,Dharan,65.18,55.44,97.6,79.64,Sneha Shah,9817000649,sneha44@gmail.com,2025-01-30 16:18:43.637737,'shrestha':2 'suman':1
79ece1ba-2134-4f92-b6ef-de3c488154f5,Anisha Bista,,9,R,25,Pokhara,64.75,82.2,78.59,58.94,Dipesh Rai,9854020216,dipesh9@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'bista':2
79f9cd83-f5a5-4e1f-a2a6-21525a17b756,Aarati Rai,,10,F,48,Hetauda,69.81,97.12,99.17,45.92,Kiran Dhakal,9849784134,kiran27@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'rai':2
7a058320-c31b-4bf0-8145-90a7c1e0f15c,Anisha Thapa,,2,C,2,Biratnagar,68.92,36.5,73.91,88.8,Pratik Rai,9899904547,pratik85@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'thapa':2
7a3dfe09-03cc-4522-9bc2-6ca12e10d7e1,Ramesh Tamang,,1,C,21,Hetauda,69.53,96.36,96.48,51.03,Sneha Bista,9844154480,sneha46@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'tamang':2
7a6459aa-5dd8-407d-a474-e76706f3900b,Sneha Tamang,,9,M,2,Kathmandu,67.28,89.78,74.21,78.14,Sunil Dhakal,9855261658,sunil10@gmail.com,2025-01-30 16:18:43.637737,'sneha':1 'tamang':2
7a8b544a-ae7a-463d-9da4-1541036d97a9,Sunil Tamang,,4,F,1,Pokhara,69.11,43.75,56.13,58.35,Suman Gurung,9873004391,suman6@gmail.com,2025-01-30 16:18:43.637737,'sunil':1 'tamang':2
7af2d7b7-472d-4eac-b05c-2793134359e8,Sunil Magar,,7,V,30,Hetauda,71.26,93.51,82.6,84.02,Anisha Gurung,9844247067,anisha27@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sunil':1
7af699e2-3b15-47ae-8749-e13a09baccbf,Sandesh Magar,,8,N,44,Kathmandu,69.9,47.5,98.55,23.63,Pratik Maharjan,9815423824,pratik86@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sandesh':1
7b06d04a-7737-40b3-bdcb-54b39194ad01,Kiran Bista,,10,A,10,Nepalgunj,69.21,40.77,98.82,33.47,Pratik Thapa,9868578457,pratik54@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'kiran':1
7b30904d-2e1a-400b-9fb9-6e9be9df4ba3,Pooja Shrestha,,12,B,10,Lalitpur,68.63,30.12,88.04,62.22,Bibek Lama,9872582599,bibek39@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'shrestha':2
7b511754-d5da-49a9-b4d1-437490fb9eac,Suman Rai,,8,O,26,Hetauda,65.52,89.04,82.51,81.82,Pooja Lama,9837806202,pooja26@gmail.com,2025-01-30 16:18:43.637737,'rai':2 'suman':1
7b8d9494-64d8-4566-8e36-accf2c3ff31b,Sandesh Dhakal,,3,Z,50,Lalitpur,78.27,39.15,76.18,65.5,Sneha Tamang,9824355117,sneha51@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'sandesh':1
7bd2a39b-439e-4018-808f-8d79e7c275cc,Sunil Shah,,12,R,40,Nepalgunj,74.92,55.63,52.0,51.67,Bibek Shah,9819204095,bibek62@gmail.com,2025-01-30 16:18:43.637737,'shah':2 'sunil':1
7c21ccd0-1e86-4428-bf62-02ab5ac3631e,Sandesh KC,,8,X,46,Hetauda,73.26,95.61,92.87,23.36,Anisha Magar,9817623876,anisha89@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'sandesh':1
7c6a9ce5-bcf8-4cf1-8153-ecebd7a06f96,Sandesh Shrestha,,5,C,13,Kathmandu,67.3,34.97,62.44,34.89,Sunil Tamang,9818251681,sunil96@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'shrestha':2
7c6fa097-5794-4d32-a062-38fe58f17a33,Pooja Thapa,,4,M,34,Bhaktapur,78.25,72.54,93.64,69.68,Sunil KC,9835705216,sunil61@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'thapa':2
7c9f372c-74ea-4e43-842e-08e7df347914,Pooja Shah,,9,R,13,Butwal,69.95,60.48,74.33,83.61,Anisha Dhakal,9821406752,anisha56@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'shah':2
7cdcaaee-a5e2-4cb9-bb24-a16f41ad05ea,Bibek Magar,,10,D,19,Lalitpur,66.15,39.21,89.16,49.14,Aarati Maharjan,9818050812,aarati52@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'magar':2
7ced0693-8359-47e2-abc6-e5f8c628ac2b,Dipesh Bista,,9,B,42,Kathmandu,72.3,74.94,94.43,24.12,Sneha Gurung,9829196353,sneha66@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'dipesh':1
7d0e3c66-f785-4bb2-9c42-7ba1375a42f0,Aarati Gurung,,10,Z,20,Biratnagar,69.21,85.77,72.09,45.75,Sneha Shah,9826383579,sneha81@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'gurung':2
7d19c07a-9a33-4e93-b237-60ba6c74f254,Sandesh Shrestha,,1,F,31,Janakpur,79.08,90.23,88.36,54.8,Pratik Tamang,9819005929,pratik52@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'shrestha':2
7d5fb2d8-2210-4004-9644-6ac7e4942b0c,Aarati Thapa,,10,J,34,Butwal,68.17,94.84,70.68,61.82,Pooja Maharjan,9851989121,pooja5@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'thapa':2
7d64c7c1-5d76-4d53-9c80-81df4c5a2c94,Dipesh Tamang,,10,M,30,Lalitpur,73.3,35.3,52.16,83.28,Suman Bista,9887269081,suman14@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'tamang':2
7d70b714-ba96-448f-85ab-3deee22979d7,Sneha KC,,12,P,41,Nepalgunj,69.43,52.31,55.25,45.68,Anisha Thapa,9830263844,anisha9@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'sneha':1
7d7eed22-13a7-4c73-adea-ffa044f29b82,Aarati Magar,,1,W,32,Janakpur,68.9,40.16,82.64,85.24,Bibek Rai,9821703837,bibek54@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'magar':2
7d9ff287-39eb-4e8a-8f15-9922f33a501b,Sunil Magar,,10,C,18,Kathmandu,69.26,93.59,82.72,87.3,Sunil Bista,9883884501,sunil67@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sunil':1
7da20c6c-7f09-417d-967c-468400e606c1,Suman KC,,3,X,22,Dharan,70.5,52.48,76.84,27.17,Ramesh Bista,9895873882,ramesh56@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'suman':1
7dd466f5-29e1-4b95-b626-6d14976daf19,Sneha Lama,,11,P,42,Nepalgunj,76.2,99.69,93.07,26.32,Kiran Tamang,9881961125,kiran25@gmail.com,2025-01-30 16:18:43.637737,'lama':2 'sneha':1
7df1d460-b189-417a-a8d6-a107834ef88c,Sandesh Shrestha,,12,N,8,Janakpur,67.86,99.14,76.08,78.6,Sunil Dhakal,9880574222,sunil20@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'shrestha':2
7e0b7f1d-3ecc-430a-8076-81e4366de642,Pratik Rai,,3,I,45,Hetauda,70.78,40.53,70.15,22.24,Aarati Tamang,9869728170,aarati74@gmail.com,2025-01-30 16:18:43.637737,'pratik':1 'rai':2
7e2b07d8-3395-416d-9cfd-2690062c300b,Pooja Tamang,,5,T,48,Janakpur,67.06,55.63,86.02,76.8,Ramesh Magar,9879302080,ramesh10@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'tamang':2
7e31c968-28c7-49c5-aa3f-7ea1f0bffa10,Sandesh Magar,,8,L,28,Janakpur,69.18,66.74,56.11,35.87,Anisha KC,9879471999,anisha75@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sandesh':1
7e59934d-8129-4702-9eac-1dd31265109c,Pooja Thapa,,8,I,47,Janakpur,63.69,43.48,55.95,44.72,Anisha Shrestha,9862923908,anisha80@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'thapa':2
7e7621b1-78ff-46ae-9440-5f2b51eb42b9,Sunil Thapa,,3,W,37,Hetauda,70.62,96.22,50.71,33.1,Dipesh Lama,9868108680,dipesh87@gmail.com,2025-01-30 16:18:43.637737,'sunil':1 'thapa':2
7e9efe01-8b01-48e2-b9c9-a4723747b925,Kiran Maharjan,,3,B,24,Biratnagar,69.16,39.47,83.85,20.41,Dipesh Lama,9816751891,dipesh98@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'maharjan':2
7eba80a0-fa39-4252-b641-c6f0ea716eef,Anisha Bista,,7,B,2,Lalitpur,68.26,33.3,56.48,54.95,Sunil Maharjan,9825519795,sunil89@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'bista':2
7f0995c8-ca8a-431d-b15f-8bc1108f2195,Anisha Thapa,,9,Y,26,Kathmandu,71.66,43.38,81.42,74.69,Bibek Dhakal,9871985496,bibek71@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'thapa':2
7f0bebc0-869d-42ad-ae02-8f08f2e78146,Dipesh Bista,,12,Q,50,Kathmandu,63.54,81.06,60.24,84.07,Pratik Gurung,9813144594,pratik32@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'dipesh':1
7f188cc9-979d-4e22-a9c1-5791e700bd73,Bibek Magar,,8,H,27,Lalitpur,75.97,68.56,61.31,31.54,Pratik Bista,9812020162,pratik64@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'magar':2
7f700fb2-1958-4bc7-8175-b94ce3aa7780,Bibek Dhakal,,3,Y,44,Kathmandu,67.69,36.66,94.79,42.3,Sneha Magar,9890397977,sneha21@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'dhakal':2
7f838845-bda8-4c05-9403-04da7bf6323c,Dipesh Shah,,8,W,12,Biratnagar,68.65,97.28,86.52,31.93,Sandesh Dhakal,9835397685,sandesh52@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'shah':2
7f867d1e-8057-497d-b967-916a906cc456,Kiran Dhakal,,11,R,36,Lalitpur,67.25,93.77,81.95,35.96,Sneha Shrestha,9881294560,sneha51@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'kiran':1
7fca6646-155f-484f-9e03-a28a6c6f923e,Suman Tamang,,3,L,10,Pokhara,73.31,89.67,78.35,45.07,Pooja Tamang,9827962663,pooja75@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'tamang':2
7fd74d74-542d-4639-929c-1a63d69875e3,Sneha Bista,,5,D,6,Butwal,64.28,85.59,95.28,57.03,Sunil Magar,9874061436,sunil17@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'sneha':1
80032692-c514-4d80-b782-9563546c21e7,Kiran Magar,,2,D,26,Kathmandu,77.01,75.28,90.97,50.58,Aarati KC,9853294634,aarati59@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'magar':2
802dc202-4f63-4ff0-b8c8-ff8175e88d70,Pratik Gurung,,9,O,8,Janakpur,69.72,91.38,73.09,79.53,Aarati Thapa,9859672372,aarati52@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'pratik':1
806c0e1e-4863-4aa2-9c1a-40dea0a07b14,Dipesh Bista,,5,G,40,Kathmandu,76.65,87.1,81.69,85.6,Suman Magar,9837161616,suman21@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'dipesh':1
80ac3bd1-871b-455a-a4cf-a776cfb30b97,Kiran Maharjan,,8,N,46,Hetauda,70.75,77.66,63.7,58.12,Pratik Thapa,9853550362,pratik70@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'maharjan':2
8138e171-b1f3-4a6c-aaa8-4327e681aecd,Ramesh Thapa,,4,L,9,Janakpur,63.52,44.25,99.28,37.93,Bibek Maharjan,9850898555,bibek82@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'thapa':2
8164e4f5-c69f-44d0-bd12-3e57ddb39121,Bibek Magar,,3,K,3,Dharan,72.38,82.9,53.35,71.01,Bibek Maharjan,9873374997,bibek55@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'magar':2
816786b9-c4ca-488e-bf4e-753dafef3b71,Dipesh Gurung,,4,H,26,Bhaktapur,60.9,55.53,59.89,60.5,Sunil Gurung,9884001183,sunil96@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'gurung':2
81829e62-afaf-49c5-a747-3a4d76e359ad,Sandesh Thapa,,10,B,44,Kathmandu,74.17,78.78,97.71,28.58,Ramesh Gurung,9884056403,ramesh46@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'thapa':2
81848948-9346-49a6-ae44-9339eb456bd0,Aarati Shrestha,,1,L,3,Dharan,78.91,33.39,81.75,82.29,Anisha Thapa,9835627553,anisha35@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'shrestha':2
81bc3d63-ca8c-40b4-9d43-21e194a68759,Ramesh Tamang,,3,X,46,Lalitpur,73.58,55.49,92.24,21.79,Aarati Shrestha,9881140104,aarati96@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'tamang':2
81c2d9a9-2cbb-459a-ac70-177368444a28,Ramesh Dhakal,,12,L,11,Lalitpur,72.87,59.64,82.73,53.78,Sunil Bista,9886567666,sunil66@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'ramesh':1
81c4b784-3075-4c69-9cf3-06bbff4bf071,Aarati Shah,,12,S,20,Nepalgunj,62.52,62.77,73.11,67.21,Sunil Thapa,9849194494,sunil20@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'shah':2
81e46522-2317-4241-ba01-fc3c3c038955,Pooja Shrestha,,1,C,7,Biratnagar,65.05,67.42,58.07,32.73,Sandesh Maharjan,9839930223,sandesh90@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'shrestha':2
81f786fe-c855-440a-b086-43cb4adc78d6,Ramesh Maharjan,,10,N,40,Bhaktapur,74.91,60.46,50.77,25.47,Suman Dhakal,9811108098,suman70@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'ramesh':1
81f998e1-60e3-4ed8-8cf1-ceb6a3f92d55,Anisha Shah,,3,V,3,Nepalgunj,68.93,68.96,75.73,27.21,Aarati Tamang,9858208167,aarati49@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'shah':2
8212b1d1-d056-41e3-bb26-a7ab0cb0a71b,Dipesh Magar,,6,X,31,Janakpur,69.66,86.33,99.12,31.78,Aarati Shrestha,9859784717,aarati59@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'magar':2
82487243-80b8-4ef2-897d-ff2fe9f8ac65,Suman KC,,1,Q,27,Pokhara,64.31,82.41,69.3,27.09,Ramesh Shrestha,9880425138,ramesh57@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'suman':1
825e82c4-5bc7-4208-b8ce-216de887af9f,Suman Shrestha,,6,R,48,Bhaktapur,68.94,92.14,55.11,24.07,Dipesh KC,9846363826,dipesh38@gmail.com,2025-01-30 16:18:43.637737,'shrestha':2 'suman':1
82b450ce-13bc-41b1-9c84-b9bc33f89632,Sandesh Gurung,,1,P,47,Hetauda,78.61,59.77,50.23,43.2,Pratik Gurung,9847208203,pratik30@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'sandesh':1
82d35c26-13e7-42a9-bd1a-389faf2c7c16,Anisha Rai,,11,M,30,Hetauda,68.21,79.42,83.81,67.22,Pooja Dhakal,9849387200,pooja6@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'rai':2
82e449e0-b13a-4eea-b20d-2656e6451f01,Suman Shah,,4,Z,12,Pokhara,64.09,95.07,53.76,83.43,Anisha KC,9818803928,anisha89@gmail.com,2025-01-30 16:18:43.637737,'shah':2 'suman':1
830424a3-311d-4b64-b55f-67d819fbb257,Dipesh Rai,,5,W,18,Dharan,69.19,74.55,82.48,89.94,Pooja Lama,9811040911,pooja41@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'rai':2
8306bc78-83f9-4a04-b052-21670fd58178,Dipesh Thapa,,11,Q,41,Kathmandu,67.74,87.75,60.64,47.37,Sunil Maharjan,9810187096,sunil2@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'thapa':2
8328c89d-eccc-4683-8171-41d6e9215172,Anisha Rai,,6,B,28,Bhaktapur,64.03,62.8,93.55,43.62,Kiran KC,9887929148,kiran38@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'rai':2
8387cb87-67b4-41f6-af8c-65c3facf2b32,Bibek KC,,12,W,8,Pokhara,71.15,92.88,74.14,74.08,Sandesh Bista,9869624954,sandesh27@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'kc':2
83df48e3-2dcc-4a4b-a220-2ab4ceb203c3,Pooja Shrestha,,4,V,43,Biratnagar,65.63,32.66,94.44,81.85,Sneha Shah,9854286241,sneha51@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'shrestha':2
83f1a031-e66d-4472-9f8b-17179427d2ac,Anisha Tamang,,11,K,16,Nepalgunj,69.93,43.33,56.93,59.86,Kiran Thapa,9813015854,kiran16@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'tamang':2
840ebc5d-1b00-4cf4-9992-2c2227966350,Pooja Thapa,,1,U,21,Nepalgunj,65.93,46.9,72.48,71.29,Bibek Shrestha,9822223467,bibek18@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'thapa':2
8424867a-daa6-44d1-b190-9dfc18257789,Ramesh Thapa,,6,K,17,Bhaktapur,65.65,74.95,77.24,74.95,Anisha Shah,9878268674,anisha51@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'thapa':2
84672fd2-ea89-4d13-a7b0-73decaafb94a,Pratik Rai,,6,X,3,Dharan,65.4,63.85,87.51,44.67,Sneha Gurung,9885040782,sneha22@gmail.com,2025-01-30 16:18:43.637737,'pratik':1 'rai':2
849faccf-be3e-4ff8-8e65-e9fdc3d621e4,Sandesh Tamang,,3,Y,16,Pokhara,69.43,73.92,80.96,58.0,Aarati Lama,9869016439,aarati78@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'tamang':2
84adb0e3-41ca-40a1-9cef-b52a6c220019,Anisha Maharjan,,3,E,5,Kathmandu,67.5,30.33,93.65,43.37,Dipesh Gurung,9878923594,dipesh69@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'maharjan':2
84c37312-882d-46a5-80f7-6be4cb336b0c,Sandesh Maharjan,,1,B,10,Kathmandu,63.61,98.39,57.05,42.74,Ramesh Dhakal,9843313820,ramesh38@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sandesh':1
84d3801f-c50a-42c3-9328-322b9ee121ce,Sunil Bista,,8,D,34,Hetauda,65.82,70.99,95.56,87.71,Pooja Shrestha,9894236287,pooja93@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'sunil':1
01c1a361-ef2c-443b-8196-48228948d172,Bibek Lama,,6,S,7,Kathmandu,64.46,51.8,83.82,74.35,Dipesh Dhakal,9862927729,dipesh16@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'lama':2
24328b81-131d-4289-8c71-e0564a3ddd87,Sneha Magar,,4,A,34,Hetauda,66.53,51.35,56.67,48.37,Anisha Shah,9817949357,anisha98@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sneha':1
854001d9-60b2-44dc-b1b0-e5b073d96008,Sunil Rai,,8,O,22,Biratnagar,68.36,52.68,69.55,29.99,Anisha Shah,9839132515,anisha45@gmail.com,2025-01-30 16:18:43.637737,'rai':2 'sunil':1
85461b0f-459f-4a97-a3c2-0d246409b80f,Dipesh Tamang,,5,P,26,Hetauda,69.99,91.37,52.98,56.86,Sandesh KC,9848675137,sandesh4@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'tamang':2
854dcb01-f8ec-4965-9454-f88a629435dc,Suman Thapa,,12,A,20,Janakpur,64.32,87.13,85.31,75.89,Pratik Gurung,9858426200,pratik99@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'thapa':2
856c92d8-0942-4a0a-9d8d-eb1c4981326d,Dipesh Magar,,4,G,11,Biratnagar,66.54,46.67,77.44,24.64,Anisha Rai,9852703599,anisha70@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'magar':2
8575af30-cd5a-4cb5-9b3a-c9018d78bfae,Pooja KC,,11,N,27,Biratnagar,74.79,56.46,74.02,65.9,Sandesh Gurung,9829243020,sandesh12@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'pooja':1
85a54558-b16e-450f-a928-d1cbbd7a3e8c,Pratik Magar,,1,Y,6,Hetauda,65.75,31.5,89.88,47.23,Dipesh Maharjan,9823806025,dipesh83@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'pratik':1
85d5a029-8318-489e-9fd4-e88effc3ee0d,Ramesh KC,,7,R,32,Lalitpur,69.33,85.58,71.94,48.34,Ramesh Gurung,9855366502,ramesh73@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'ramesh':1
85ec3e23-3a2b-4fe0-96bd-bc65919106fc,Suman Gurung,,8,O,49,Kathmandu,70.59,45.54,79.1,57.13,Ramesh Shah,9821185891,ramesh24@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'suman':1
85ed206e-9cfb-44a7-a0e4-06c8a9531f17,Anisha Maharjan,,3,O,42,Kathmandu,70.94,95.63,50.82,29.97,Anisha KC,9832127488,anisha98@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'maharjan':2
86029a19-444c-45f6-90b0-1854b1578171,Aarati Shrestha,,5,L,33,Janakpur,71.74,35.84,55.55,66.25,Sunil Magar,9894949573,sunil61@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'shrestha':2
860b3005-2e4f-49d2-a134-b6c46770411c,Sneha Bista,,2,K,1,Nepalgunj,68.14,94.31,69.3,22.18,Kiran KC,9853272296,kiran63@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'sneha':1
869a0f49-7fce-4f91-904e-2f69924e81bb,Ramesh KC,,2,P,30,Kathmandu,67.72,47.85,95.78,72.58,Bibek KC,9878859561,bibek77@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'ramesh':1
86a3c5ab-a48f-4c4d-b2a2-6885047fe48f,Dipesh Lama,,3,B,26,Butwal,72.27,35.0,55.72,43.69,Ramesh Shah,9897093220,ramesh2@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'lama':2
86ab9c9a-a005-4365-888e-d3d73e1a236a,Dipesh Dhakal,,2,O,38,Lalitpur,73.33,41.71,69.66,78.9,Bibek Lama,9831060119,bibek65@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'dipesh':1
86cc3467-35ad-4c56-bfc8-9995c243e1c2,Sneha Tamang,,11,N,37,Pokhara,72.15,95.18,54.55,57.13,Sandesh Gurung,9812560364,sandesh54@gmail.com,2025-01-30 16:18:43.637737,'sneha':1 'tamang':2
872bc77f-dc59-450d-a3dc-dfbe7467417f,Bibek Tamang,,8,J,9,Bhaktapur,67.19,44.03,66.15,83.43,Sneha Gurung,9824503472,sneha50@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'tamang':2
8735e882-6696-4aaf-aad3-fa75e77cf9a5,Aarati Maharjan,,8,A,8,Pokhara,73.19,41.74,54.48,20.88,Sunil Maharjan,9846814998,sunil27@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'maharjan':2
874833b1-8038-454a-80c5-984ca28eeb05,Anisha Dhakal,,9,H,4,Dharan,65.9,39.3,52.52,37.21,Pratik Gurung,9835070484,pratik77@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'dhakal':2
874aa4e7-b2f7-4ccc-8357-ea4f4eddae0b,Anisha Tamang,,12,E,22,Pokhara,76.28,83.84,93.52,61.96,Dipesh Shrestha,9884734970,dipesh99@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'tamang':2
879eb07d-75c7-4c31-9136-8cf5cb8b4c34,Aarati Lama,,2,P,43,Biratnagar,70.84,86.99,71.32,23.35,Sneha Dhakal,9876146030,sneha65@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'lama':2
87d47b32-434b-4e55-a3ef-e9116456d10a,Ramesh Shah,,9,H,43,Nepalgunj,66.32,66.41,71.45,23.22,Bibek Bista,9822126710,bibek19@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'shah':2
87ddc052-cb12-4908-ac58-cf60de600709,Suman Tamang,,5,B,48,Biratnagar,68.02,47.34,72.12,45.93,Anisha Shah,9873836801,anisha43@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'tamang':2
87ea4a43-8ff4-4f37-b1a5-8abe5d12fd36,Sunil Magar,,12,I,10,Dharan,68.14,53.06,73.34,74.16,Aarati Lama,9849926005,aarati75@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sunil':1
87f251ac-b044-4d22-9045-317831399fa3,Dipesh Magar,,12,D,30,Janakpur,69.92,94.67,92.34,66.09,Dipesh Tamang,9868854634,dipesh22@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'magar':2
885f9e48-3d68-4f98-a802-ad32acdef9e0,Sunil Dhakal,,8,Y,3,Bhaktapur,71.57,44.71,94.07,89.12,Bibek Rai,9876344497,bibek50@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'sunil':1
88bf7cbc-fdb1-4fb7-a88c-6ca599b159cf,Sneha Maharjan,,6,D,45,Hetauda,76.55,78.87,88.23,55.18,Pratik KC,9855945536,pratik50@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sneha':1
88f741e0-006e-4ae0-b430-54cc8dc8c2bc,Bibek Rai,,5,X,9,Butwal,71.43,83.44,54.21,20.63,Sandesh Thapa,9891279545,sandesh58@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'rai':2
89164a26-e1aa-4da6-8e6b-e1a7892a2d2b,Sunil Tamang,,4,E,8,Hetauda,71.79,43.99,93.39,88.15,Kiran KC,9848617670,kiran89@gmail.com,2025-01-30 16:18:43.637737,'sunil':1 'tamang':2
89503c68-73f9-47b3-92a0-b203d315a383,Ramesh Tamang,,7,H,14,Janakpur,76.28,77.16,83.49,84.15,Ramesh Shah,9862715905,ramesh67@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'tamang':2
897aaabc-81d9-4f31-bc95-8f5ae87d6d70,Dipesh Shah,,5,A,43,Hetauda,62.49,31.88,90.62,57.53,Sneha Rai,9867386787,sneha70@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'shah':2
